movieId,movie_title,genres,release_year,avg_rating,num_rating,imdbId,tmdbId
8984,Ocean's Twelve,Action|Comedy|Crime|Thriller,2004,3.29,43,349903,163.0
8985,Blade: Trinity,Action|Fantasy|Horror|Thriller,2004,2.86,14,359013,36648.0
8987,Bush's Brain,Documentary,2004,3.0,1,403910,33377.0
8989,Damn Yankees!,Comedy|Musical,1958,3.5,1,51516,41253.0
8998,That's Entertainment,Documentary,1974,4.0,1,72272,33740.0
9004,D.A.R.Y.L.,Adventure|Children|Sci-Fi,1985,2.0,1,88979,16248.0
9005,Fire in the Sky,Drama|Mystery|Sci-Fi,1993,2.0,2,106912,15613.0
9008,"Invisible Man Returns, The",Horror|Sci-Fi,1940,2.5,1,32635,28421.0
9010,Love Me If You Dare,Drama|Romance,2003,4.1,5,364517,8424.0
9018,Control Room,Documentary|War,2004,4.33,3,391024,18889.0
25746,"Hunchback of Notre Dame, The",Drama|Horror,1923,3.0,1,14142,18987.0
25750,Sherlock Jr.,Comedy|Fantasy|Romance,1924,3.0,2,15324,992.0
25752,"Freshman, The",Comedy,1925,4.0,1,15841,42359.0
25753,Greed,Drama,1924,4.0,1,15881,1405.0
25757,"Jazz Singer, The",Drama|Musical|Romance,1927,4.0,1,18037,939.0
25769,"Steamboat Bill, Jr.",Comedy|Romance,1928,4.5,1,19421,25768.0
25771,"Andalusian Dog, An",Fantasy,1929,4.5,4,20530,626.0
25773,Little Caesar,Crime|Drama,1931,4.0,1,21079,27899.0
25782,Boudu Saved From Drowning,Comedy,1932,0.5,1,22718,48365.0
25788,Scarface,Crime|Drama,1932,3.75,2,23427,877.0
25795,Dinner at Eight,Comedy|Drama|Romance,1933,3.5,1,23948,39130.0
25797,Gold Diggers of 1933,Musical,1933,3.5,1,24069,31511.0
25805,"Atalante, L'",Comedy|Drama|Romance,1934,4.5,1,24844,43904.0
25825,Fury,Drama|Film-Noir,1936,3.38,4,27652,14615.0
25826,Libeled Lady,Comedy|Romance,1936,3.5,1,27884,31773.0
25827,Mr. Deeds Goes to Town,Comedy|Romance,1936,3.5,2,27996,24807.0
25833,Camille,Drama|Romance,1936,4.0,1,28683,43874.0
25834,Captains Courageous,Adventure|Drama,1937,4.0,1,28691,16515.0
25841,Stage Door,Drama,1937,4.17,3,29604,43864.0
25850,Holiday,Comedy|Drama|Romance,1938,3.0,3,30241,16274.0
25855,"Roaring Twenties, The",Crime|Drama|Thriller,1939,Not rated yet,0,31867,37698.0
25856,Wuthering Heights,Drama|Romance,1939,3.25,2,32145,3084.0
25865,"Letter, The",Drama|Film-Noir,1940,4.0,1,32701,17801.0
25870,Here Comes Mr. Jordan,Comedy|Fantasy|Romance,1941,3.5,1,33712,38914.0
25886,Random Harvest,Drama|Romance,1942,4.0,2,35238,22387.0
25887,Tales of Manhattan,Comedy|Drama,1942,5.0,1,35415,27655.0
25898,Day of Wrath,Drama,1943,4.0,2,36506,41391.0
25905,"Miracle of Morgan's Creek, The",Comedy|Romance,1944,3.5,1,37077,42879.0
25906,Mr. Skeffington,Drama|Romance,1944,5.0,1,37094,43307.0
25923,Great Expectations,Drama,1946,3.5,1,38574,14320.0
25927,"Stranger, The",Drama|Film-Noir|Thriller,1946,3.0,1,38991,20246.0
25937,Easter Parade,Musical|Romance,1948,3.33,3,40308,29380.0
25940,"Lady from Shanghai, The",Drama|Film-Noir|Mystery,1947,3.5,1,40525,3766.0
25946,"Three Musketeers, The",Action|Adventure|Drama|Romance,1948,3.5,1,40876,41609.0
25947,Unfaithfully Yours,Comedy,1948,5.0,1,40919,33115.0
25952,"Letter to Three Wives, A",Comedy|Drama,1949,4.0,1,41587,45578.0
25959,Annie Get Your Gun,Comedy|Musical|Romance|Western,1950,2.5,1,42200,25209.0
25962,King Solomon's Mines,Action|Adventure|Romance,1950,3.0,1,42646,43388.0
25963,"Young and the Damned, The",Crime|Drama,1950,4.0,1,42804,800.0
25996,"Star Is Born, A",Drama|Musical,1954,3.5,1,47522,3111.0
25999,The Wild One,Drama,1953,3.5,1,47677,28696.0
26002,Confidential Report,Crime|Drama|Mystery|Thriller,1955,3.5,1,48393,44026.0
26003,Night and Fog,Crime|Documentary|War,1955,4.5,1,48434,803.0
26038,Teacher's Pet,Comedy|Romance,1958,4.0,1,52278,43137.0
26048,"Human Condition II, The",Drama|War,1959,4.5,1,53115,34528.0
26052,Pickpocket,Crime|Drama,1959,2.75,2,53168,690.0
26059,When a Woman Ascends the Stairs,Drama,1960,4.5,1,54144,36872.0
26073,"Human Condition III, The",Drama|War,1961,5.0,1,55233,34530.0
26078,Advise and Consent,Drama,1962,5.0,1,55728,17185.0
26082,Harakiri,Drama,1962,4.5,3,56058,14537.0
26084,"Music Man, The",Children|Comedy|Musical|Romance,1962,3.9,5,56262,13671.0
26085,Mutiny on the Bounty,Adventure|Drama|Romance,1962,Not rated yet,0,56264,11085.0
26095,"Carabineers, The",Comedy|Drama|War,1963,0.5,1,56905,52705.0
26116,"Hush... Hush, Sweet Charlotte",Horror|Thriller,1964,4.5,2,58213,10299.0
26122,Onibaba,Drama|Horror|War,1964,4.5,1,58430,3763.0
26124,Robinson Crusoe on Mars,Sci-Fi,1964,2.0,1,58530,7348.0
26131,"Battle of Algiers, The",Drama|War,1966,4.3,5,58946,17295.0
26133,"Charlie Brown Christmas, A",Animation|Children|Comedy,1965,4.0,6,59026,13187.0
26142,Major Dundee,Adventure|War|Western,1965,2.0,1,59418,29715.0
26147,"Thousand Clowns, A",Comedy|Drama|Romance,1965,5.0,1,59798,42731.0
26150,Andrei Rublev,Drama|War,1969,4.5,1,60107,895.0
26151,Au Hasard Balthazar,Crime|Drama,1966,3.5,2,60138,20108.0
26152,Batman,Action|Adventure|Comedy,1966,3.0,5,60153,2661.0
26158,Closely Watched Trains,Comedy|Drama|War,1966,4.0,1,60802,789.0
26159,Tokyo Drifter,Action|Crime|Drama,1966,3.75,2,61101,45706.0
26169,Branded to Kill,Action|Crime|Drama,1967,5.0,1,61882,17905.0
26171,Play Time,Comedy,1967,3.17,3,62136,10227.0
26172,Point Blank,Action|Crime|Drama|Thriller,1967,3.0,2,62138,26039.0
26176,Titicut Follies,Documentary|Drama,1967,2.5,1,62374,41212.0
26183,Asterix and Cleopatra,Action|Adventure|Animation|Children|Comedy,1968,4.25,2,62687,9929.0
26184,"Diamond Arm, The",Action|Adventure|Comedy|Crime|Thriller,1968,3.5,2,62759,20873.0
26195,Sympathy for the Devil,Documentary|Musical,1968,3.0,1,63665,50789.0
26198,"Yours, Mine and Ours",Children|Comedy,1968,2.75,2,63829,27983.0
26225,Claire's Knee,Comedy|Romance,1970,4.5,1,65772,2860.0
26231,Performance,Crime|Drama|Thriller,1970,4.0,1,66214,26606.0
26236,"White Sun of the Desert, The",Action|Adventure|Comedy|Drama|Romance|War,1970,4.0,1,66565,20848.0
26237,Zabriskie Point,Drama|Romance,1970,4.0,1,66601,2998.0
26242,Duel,Action|Mystery|Thriller,1971,3.2,5,67023,839.0
26249,They Call Me Trinity,Comedy|Western,1971,3.75,2,67355,9394.0
26258,"Topo, El",Fantasy|Western,1970,3.9,5,67866,13041.0
26265,Dr. Phibes Rises Again,Adventure|Comedy|Horror|Romance,1972,4.5,1,68503,18250.0
26283,Charley Varrick,Crime|Drama|Thriller,1973,3.0,1,69865,27331.0
26285,Dark Star,Comedy|Sci-Fi|Thriller,1974,2.5,1,69945,1410.0
26303,Sisters,Horror|Thriller,1973,4.0,1,70698,22307.0
26308,Turkish Delight,Drama|Romance,1973,4.0,1,70842,21035.0
26313,California Split,Comedy|Drama,1974,4.0,1,71269,32044.0
26317,Emmanuelle,Drama|Romance,1974,3.5,1,71464,24402.0
26322,Gone in 60 Seconds,Action|Crime|Drama,1974,3.12,4,71571,16246.0
26326,"Holy Mountain, The",Drama,1973,4.5,2,71615,8327.0
26340,"Twelve Tasks of Asterix, The",Action|Adventure|Animation|Children|Comedy|Fantasy,1976,3.67,3,72901,9385.0
26344,French Connection II,Action|Crime|Drama|Thriller,1975,3.0,1,73018,10711.0
26347,"Irony of Fate, or Enjoy Your Bath!",Comedy|Drama|Romance,1975,4.0,1,73179,43430.0
26350,"Passenger, The",Drama,1975,5.0,1,73580,9652.0
26357,Trilogy of Terror,Horror|Thriller,1975,4.0,1,73820,38783.0
26359,1900,Drama|War,1976,4.5,1,74084,3870.0
26365,Futureworld,Sci-Fi|Thriller,1976,2.5,1,74559,10640.0
26366,Harlan County U.S.A.,Documentary,1976,5.0,1,74605,33324.0
26375,Silver Streak,Action|Comedy|Crime,1976,3.67,3,75223,11558.0
26386,High Anxiety,Comedy|Thriller,1977,3.5,1,76141,12535.0
26391,"New York, New York",Drama|Musical|Romance,1977,2.5,1,76451,12637.0
26394,"Turning Point, The",Drama|Romance,1977,4.0,1,76843,61280.0
26399,Five Deadly Venoms,Action,1978,3.5,1,77559,13481.0
26401,Last Hurrah for Chivalry,Action|Drama,1979,5.0,1,77655,13514.0
26409,"Clonus Horror, The",Horror|Sci-Fi,1979,2.75,2,78062,98851.0
26413,Snake in the Eagle's Shadow,Action|Comedy,1978,3.25,2,78252,11537.0
26422,Hair,Comedy|Drama|Musical,1979,3.17,3,79261,10654.0
26429,Love at First Bite,Comedy|Horror|Romance,1979,4.0,1,79489,18966.0
26444,"Hitch Hikers Guide to the Galaxy, The",Adventure|Comedy|Sci-Fi,1981,4.0,2,81874,64353.0
26453,Smiley's People,Drama|Mystery,1982,4.0,1,83480,149645.0
26464,Blue Thunder,Action|Crime|Drama,1983,3.0,1,85255,6341.0
26467,"Day After, The",Drama|Sci-Fi,1983,3.0,1,85404,7012.0
26471,Eddie Murphy Delirious,Comedy|Documentary,1983,4.38,4,85474,15251.0
26472,"Norte, El",Adventure|Drama,1984,3.5,1,85482,17435.0
26492,Twilight Zone: The Movie,Fantasy|Horror|Sci-Fi|Thriller,1983,3.0,3,86491,15301.0
26498,Boy Meets Girl,Drama,1984,3.0,1,86994,63418.0
26504,Cloak & Dagger,Action|Adventure|Children|Crime|Mystery|Thriller,1984,3.25,2,87065,48677.0
26510,"Ewok Adventure, The",Adventure|Children|Fantasy|Sci-Fi,1984,2.25,2,87225,1884.0
26523,"Silent Night, Deadly Night",Horror|Thriller,1984,3.5,1,88117,27414.0
26524,"Times of Harvey Milk, The",Documentary,1984,4.5,2,88275,33138.0
26527,What Have I Done to Deserve This?,Comedy|Drama,1984,4.0,1,88461,8221.0
26528,Anne of Green Gables,Children|Drama,1985,4.5,3,88727,17663.0
26539,Death of a Salesman,Drama,1985,3.0,1,89006,12615.0
26542,Ewoks: The Battle for Endor,Adventure|Children|Fantasy|Sci-Fi,1985,3.0,2,89110,10372.0
26547,Police Story,Action|Comedy|Crime|Thriller,1985,4.25,2,89374,9056.0
26554,"Quiet Earth, The",Drama|Mystery|Sci-Fi,1985,4.25,2,89869,10176.0
26555,Spies Like Us,Comedy,1985,2.75,2,90056,9080.0
26562,White Nights,Drama,1985,3.0,1,90319,16082.0
26564,'Round Midnight,Drama|Musical,1986,3.5,2,90557,14670.0
26567,Club Paradise,Comedy,1986,2.0,1,90856,26555.0
26578,"Sacrifice, The",Drama,1986,4.17,3,91670,24657.0
26585,"Better Tomorrow, A",Crime|Drama|Thriller,1986,3.83,3,92263,11471.0
26587,"Decalogue, The",Crime|Drama|Romance,1989,5.0,1,92337,
26590,G.I. Joe: The Movie,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1987,2.0,1,93066,17421.0
26593,Hell Comes to Frogtown,Action|Comedy|Sci-Fi,1988,2.0,1,93171,22572.0
26599,Law of Desire,Comedy|Drama|Romance,1987,4.0,1,93412,4043.0
26603,Prince of Darkness,Fantasy|Horror|Sci-Fi|Thriller,1987,4.5,1,93777,8852.0
26606,"Chinese Ghost Story, A",Action|Fantasy|Horror|Romance,1987,4.25,2,93978,30421.0
26612,"Better Tomorrow II, A",Crime|Drama|Thriller,1987,4.0,2,94357,18305.0
26614,"Bourne Identity, The",Action|Adventure|Drama|Mystery|Thriller,1988,3.39,9,94791,8677.0
26622,Dominick and Eugene,Drama,1988,3.0,1,95050,49314.0
26629,Killer Klowns from Outer Space,Comedy|Horror|Sci-Fi,1988,2.0,3,95444,16296.0
26630,Moonwalker,Musical,1988,3.0,1,95655,13192.0
26631,Alice,Animation|Fantasy|Mystery,1988,3.75,2,95715,18917.0
26645,Life Is a Long Quiet River,Comedy,1988,4.0,1,96386,4271.0
26649,Lonesome Dove,Adventure|Drama|Western,1989,3.75,2,96639,13057.0
26662,Kiki's Delivery Service,Adventure|Animation|Children|Drama|Fantasy,1989,4.06,17,97814,16859.0
26676,Almost an Angel,Comedy,1990,2.5,1,99018,25943.0
26680,Cry-Baby,Comedy|Musical|Romance,1990,3.8,5,99329,9768.0
26681,Bullet in the Head,Action|Drama|War,1990,4.0,2,99426,11909.0
26686,Ghost Dad,Comedy|Fantasy,1990,1.5,3,99654,10485.0
26693,It,Drama|Fantasy|Horror|Mystery|Thriller,1990,4.0,1,99864,2670.0
26694,Ju Dou,Drama,1990,3.5,1,99902,41821.0
26695,"Krays, The",Drama,1990,3.5,1,99951,21344.0
26696,Lionheart,Action,1990,0.5,1,100029,9399.0
26700,Nuns on the Run,Comedy|Crime,1990,2.25,2,100280,11131.0
26701,Patlabor: The Movie,Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,1989,3.0,1,100339,14571.0
26704,State of Grace,Crime|Drama|Thriller,1990,4.0,2,100685,1662.0
26712,35 Up,Documentary,1991,4.0,3,101254,20562.0
26713,Days of Being Wild,Drama|Romance,1990,4.5,1,101258,18311.0
26717,Begotten,Drama|Horror,1990,0.5,1,101420,1483.0
26726,Dutch,Comedy,1991,2.5,1,101786,25330.0
26729,Hearts of Darkness: A Filmmakers Apocalypse,Documentary,1991,3.8,5,102015,4539.0
26732,Johnny Stecchino,Comedy,1991,4.0,1,102164,12776.0
26736,Riki-Oh: The Story of Ricky,Action|Crime|Thriller,1991,4.5,1,102293,17467.0
26741,Mannequin 2: On the Move,Comedy|Fantasy|Romance,1991,1.5,1,102395,34376.0
26743,Only Yesterday,Animation|Drama,1991,2.5,1,102587,15080.0
26745,Other People's Money,Comedy|Drama|Romance,1991,2.5,1,102609,6463.0
26750,Quigley Down Under,Adventure|Drama|Western,1990,3.25,2,102744,9588.0
26761,Prime Suspect 2,Crime|Drama|Mystery|Romance|Thriller,1992,3.0,1,103516,215993.0
26764,Captain America,Action|Fantasy|Sci-Fi|Thriller|War,1990,1.25,2,103923,13995.0
26765,City Hunter,Action|Comedy|Romance,1993,2.75,2,103950,11198.0
26776,Porco Rosso,Adventure|Animation|Comedy|Fantasy|Romance,1992,3.89,14,104652,11621.0
26777,Stolen Children,Drama,1992,4.0,1,104663,47714.0
26778,Ladybugs,Comedy,1992,3.0,3,104670,19087.0
26782,"Mambo Kings, The",Drama|Musical,1992,2.0,1,104802,40082.0
26791,Shining Through,Drama|Romance|Thriller|War,1992,1.5,1,105391,31962.0
26792,Sidekicks,Action|Adventure|Children|Comedy,1992,1.5,2,105402,22590.0
26796,"Heart in Winter, A",Drama|Romance,1992,3.5,1,105682,48150.0
26797,Visions of Light: The Art of Cinematography,Documentary,1992,3.0,1,105764,41778.0
26810,Bad Boy Bubby,Drama,1993,4.83,3,106341,14135.0
26812,Barbarians at the Gate,Drama,1993,2.75,2,106356,27678.0
26819,Fortress,Action|Sci-Fi,1992,2.5,1,106950,12088.0
26828,Mr. Nanny,Action|Children|Comedy,1993,1.5,1,107612,19371.0
26838,"Snapper, The",Comedy|Drama,1993,3.0,1,108170,12664.0
26840,Sonatine,Action|Comedy|Crime|Drama,1993,5.0,1,108188,7500.0
26849,"Stand, The",Adventure|Drama|Fantasy|Horror|Sci-Fi,1994,5.0,1,108941,13519.0
26854,"Darkman II: Return of Durant, The",Action|Crime|Horror,1995,2.5,1,109552,18998.0
26861,Freaked,Comedy|Sci-Fi,1993,3.5,1,109838,17796.0
26865,Fist of Legend,Action|Drama,1994,3.38,4,110200,17809.0
26870,Major League II,Comedy,1994,2.67,3,110442,11067.0
26871,My Father the Hero,Comedy|Romance,1994,2.25,2,110612,10486.0
26875,"Pure Formality, A",Crime|Film-Noir|Mystery|Thriller,1994,4.0,1,110917,19223.0
26887,"Langoliers, The",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,1995,3.0,1,112040,152426.0
26900,"Last Wedding, The",Comedy|Drama,1995,3.0,1,113556,51038.0
26901,Last of the Dogmen,Adventure|Western,1995,2.5,1,113617,30718.0
26903,Whisper of the Heart,Animation|Drama|Romance,1995,3.8,5,113824,37797.0
26913,Street Fighter II: The Animated Movie,Action|Animation,1994,1.5,1,114563,12613.0
26928,"Summer's Tale, A",Comedy|Drama|Romance,1996,5.0,1,115940,37563.0
26940,"Late Shift, The",Comedy,1996,2.5,1,116835,30330.0
26947,Pusher,Crime|Thriller,1996,2.5,1,117407,2061.0
26958,Emma,Romance,1996,3.5,1,118308,12254.0
26965,"Boxer, The",Drama|Thriller,1997,3.5,2,118760,16992.0
26974,Gummo,Drama,1997,3.17,3,119237,18415.0
26985,Nirvana,Action|Sci-Fi,1997,4.5,1,119794,8765.0
26999,"Lion King II: Simba's Pride, The",Adventure|Animation|Children|Musical|Romance,1998,3.0,2,120131,9732.0
27002,From the Earth to the Moon,Action|Documentary|Drama|Thriller,1998,3.5,1,120570,30983.0
27003,Beowulf,Action|Horror|Sci-Fi,1999,3.0,1,120604,5470.0
27006,RKO 281,Drama,1999,3.5,1,120801,50008.0
27008,From Dusk Till Dawn 2: Texas Blood Money,Comedy|Crime|Horror,0,1.0,1,120860,12095.0
27020,Gia,Drama|Romance,1998,3.4,5,123865,14533.0
27022,Thursday,Action|Crime|Thriller,1998,4.0,1,124901,9812.0
27032,Who Am I?,Action|Adventure|Comedy|Sci-Fi|Thriller,1998,3.5,2,127357,8697.0
27036,Merlin,Action|Adventure|Drama|Fantasy|Romance,1998,3.0,1,130414,7096.0
27074,Brave New World,Sci-Fi,1998,1.5,1,145600,27260.0
27075,Addams Family Reunion,Children|Comedy|Fantasy,1998,3.0,1,146402,11508.0
27105,Purgatory,Fantasy|Western,1999,2.5,1,158131,23356.0
27124,Bleeder,Drama|Thriller,1999,2.0,1,161292,17985.0
27134,Dark Portals: The Chronicles of Vidocq,Action|Crime|Fantasy,2001,4.0,1,164961,9597.0
27140,Candyman 3: Day of the Dead,Horror,1999,3.0,1,165662,12485.0
27155,"Batman/Superman Movie, The",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1998,2.0,1,169590,17074.0
27156,Neon Genesis Evangelion: The End of Evangelion,Action|Animation|Drama|Fantasy|Sci-Fi,1997,4.3,5,169858,18491.0
27176,Style Wars,Documentary,1983,4.5,1,177262,29587.0
27178,In July,Comedy|Romance,2000,4.0,1,177858,3716.0
27186,Kirikou and the Sorceress,Adventure|Animation|Children|Fantasy,1998,4.0,2,181627,21348.0
27193,Taxi 2,Action|Comedy,2000,3.88,4,183869,2332.0
27246,If These Walls Could Talk 2,Drama|Romance,2000,4.0,1,206036,28031.0
27251,"10th Kingdom, The",Adventure|Comedy|Fantasy,2000,2.75,2,207275,110147.0
27255,"Wind Will Carry Us, The",Drama,1999,3.5,1,209463,43423.0
27266,2046,Drama|Fantasy|Romance|Sci-Fi,2004,4.07,7,212712,844.0
27306,Bartleby,Comedy|Drama,2001,1.5,1,230025,53048.0
27311,Batman Beyond: Return of the Joker,Action|Animation|Crime|Sci-Fi|Thriller,2000,3.5,3,233298,16234.0
27317,Audition,Drama|Horror|Mystery|Romance|Thriller,1999,3.75,6,235198,11075.0
27320,"Nine Lives of Tomas Katz, The",Comedy|Drama|Fantasy,2000,5.0,1,235618,16171.0
27328,Monday,Action|Comedy|Crime|Fantasy|Thriller,2000,4.5,1,239655,36246.0
27329,Paradise Lost 2: Revelations,Documentary,2000,4.0,1,239894,17208.0
27368,Asterix & Obelix: Mission Cleopatra,Adventure|Comedy|Fantasy,2002,4.0,3,250223,2899.0
27369,Daria: Is It Fall Yet?,Animation|Comedy,2000,4.0,1,250440,44756.0
27370,Late Night Shopping,Comedy,2001,4.5,1,250491,18088.0
27373,61*,Drama,2001,5.0,1,250934,20536.0
27397,Joint Security Area,Crime|Drama|Mystery|Thriller|War,2000,4.25,4,260991,2440.0
27408,Ripley's Game,Drama|Thriller,2002,3.33,3,265651,10955.0
27416,Jalla! Jalla!,Comedy|Drama|Romance,2000,3.75,2,269389,10978.0
27420,Teknolust,Comedy|Drama|Romance|Sci-Fi,2002,2.0,1,270688,81540.0
27426,"Accidental Spy, The",Action|Comedy|Thriller,2001,2.5,1,271946,11847.0
27434,Darkness,Horror|Mystery,2002,1.5,3,273517,11056.0
27441,Blood: The Last Vampire,Action|Animation|Horror,2000,3.25,2,275230,919.0
27450,Blueberry,Adventure|Western,2004,2.5,1,276830,10046.0
27473,American Psycho II: All American Girl,Comedy|Crime|Horror|Mystery|Thriller,2002,2.5,1,283877,10726.0
27478,Ali G Indahouse,Comedy,2002,3.0,3,284837,9298.0
27480,Dead or Alive 2: Tôbôsha,Action|Crime|Thriller,2000,4.5,1,285005,13899.0
27482,Cube 2: Hypercube,Horror|Mystery|Sci-Fi,2002,3.75,2,285492,437.0
27491,Pulse,Horror|Mystery|Thriller,2001,3.0,1,286751,27324.0
27513,Dog Days,Drama,2001,3.0,1,290661,9025.0
27523,My Sassy Girl,Comedy|Romance,2001,5.0,1,293715,11178.0
27537,Nothing,Comedy|Fantasy|Mystery|Sci-Fi,2003,3.5,1,298482,10981.0
27539,Undertaking Betty,Comedy|Romance,2002,2.5,1,298504,10918.0
27549,Dead or Alive: Final,Comedy|Crime|Drama|Sci-Fi|Thriller,2002,1.5,1,301167,36222.0
27555,Fubar,Comedy,2002,3.75,2,302585,13984.0
27563,"Happiness of the Katakuris, The",Comedy|Horror|Musical,2001,4.33,3,304262,16184.0
27584,Dead End,Comedy|Horror|Mystery|Thriller,2003,3.5,2,308152,11427.0
27592,Sympathy for Mr. Vengeance,Crime|Drama,2002,3.8,5,310775,4689.0
27595,Jesus Christ Vampire Hunter,Action|Comedy|Horror|Musical,2001,0.5,1,311361,16209.0
27604,Suicide Club,Horror|Mystery|Thriller,2001,3.12,4,312843,12720.0
27611,Battlestar Galactica,Drama|Sci-Fi|War,2003,3.82,19,314979,206216.0
27618,"Sound of Thunder, A",Action|Adventure|Drama|Sci-Fi|Thriller,2005,2.75,2,318081,10077.0
27619,"Lion King 1½, The",Adventure|Animation|Children|Comedy,2004,4.5,2,318403,11430.0
27627,Oasis,Drama|Romance,2002,4.5,1,320193,26955.0
27644,Remember Me,Comedy|Drama|Romance,2003,3.5,1,323807,38970.0
27660,"Animatrix, The",Action|Animation|Drama|Sci-Fi,2003,3.7,20,328832,55931.0
27664,"Brown Bunny, The",Drama,2003,3.25,2,330099,12703.0
27667,Ju-on: The Curse,Horror,2000,3.0,1,330500,32250.0
27674,11:14,Comedy|Crime|Drama|Mystery|Thriller,2003,3.75,4,331811,9282.0
27683,Tremors 4: The Legend Begins,Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004,2.0,1,334541,10891.0
27685,Bring It On Again,Comedy,2004,1.75,2,334965,12540.0
27689,Crimson Rivers 2: Angels of the Apocalypse,Action|Crime|Thriller,2004,2.5,1,337103,60672.0
27692,And Starring Pancho Villa as Himself,Action|Comedy|Drama|War,2003,3.5,1,337824,24241.0
27695,Nicotina,Action|Comedy|Drama,2003,3.0,1,337930,11556.0
27704,Battle Royale 2: Requiem,Action|Drama|Thriller|War,2003,5.0,1,338763,3177.0
27705,In Hell,Action|Drama|Thriller,2003,1.5,1,339135,19277.0
27706,Lemony Snicket's A Series of Unfortunate Events,Adventure|Children|Comedy|Fantasy,2004,3.16,25,339291,11774.0
27708,Helen of Troy,Action|Adventure|Drama|Romance,2003,4.0,1,340477,19341.0
27716,"Green Butchers, The",Comedy|Crime|Drama|Romance,2003,4.5,1,342492,4972.0
27721,"Very Long Engagement, A",Drama|Mystery|Romance|War,2004,3.67,6,344510,2841.0
27722,Last Life in the Universe,Drama|Romance,2003,4.17,3,345549,11606.0
27728,Ghost in the Shell 2: Innocence,Action|Animation|Drama|Sci-Fi|Thriller,2004,2.17,3,347246,12140.0
27731,"Cat Returns, The",Adventure|Animation|Children|Fantasy,2002,3.75,8,347618,15370.0
27741,"Twilight Samurai, The",Drama|Romance,2002,3.83,6,351817,12496.0
27744,Facing Windows,Drama|Romance,2003,4.5,1,352343,29987.0
27746,Ginger Snaps: Unleashed,Horror|Thriller,2004,3.0,1,353489,10361.0
27751,'Salem's Lot,Drama|Horror|Mystery|Thriller,2004,5.0,1,355987,36763.0
27762,Comic Book: The Movie,Comedy,2004,2.5,1,361462,25757.0
27768,Intimate Strangers,Drama,2004,3.75,2,363532,21200.0
27769,Down to the Bone,Drama,2004,3.0,1,363579,40876.0
27772,Ju-on: The Grudge,Horror,2002,2.58,6,364385,11838.0
27773,Old Boy,Mystery|Thriller,2003,4.09,39,364569,670.0
27776,Red Lights,Drama,2004,4.5,1,365190,25500.0
27778,Ginger Snaps Back: The Beginning,Fantasy|Horror,2004,3.0,1,365265,12583.0
27784,One Missed Call,Horror|Mystery,2003,1.5,1,366292,9694.0
27788,"Jacket, The",Drama|Mystery|Sci-Fi|Thriller,2005,3.0,8,366627,9667.0
27790,Millions,Children|Comedy|Crime|Drama|Fantasy,2004,3.5,4,366777,13373.0
27793,Starship Troopers 2: Hero of the Federation,Action|Horror|Sci-Fi|War,2004,1.5,2,367093,10304.0
27801,Ong-Bak: The Thai Warrior,Action|Thriller,2003,4.0,12,368909,9316.0
27802,Infernal Affairs 2,Action|Crime|Drama|Thriller,2003,3.0,1,369060,11647.0
27803,"Sea Inside, The",Drama,2004,4.0,8,369702,1913.0
27808,Spanglish,Comedy|Drama|Romance,2004,3.36,11,371246,2539.0
27815,"Chorus, The",Drama,2004,3.91,11,372824,5528.0
27816,Saints and Soldiers,Action|Adventure|Drama|War,2003,2.5,1,373283,10105.0
27820,"Story of the Weeping Camel, The",Documentary|Drama,2003,4.0,2,373861,1114.0
27821,"Interpreter, The",Drama|Thriller,2005,3.25,6,373926,179.0
27822,Open Water,Drama|Thriller,2003,2.7,5,374102,83.0
27826,Touch of Pink,Comedy|Drama|Romance,2004,4.0,1,374277,55177.0
27829,Slasher,Documentary,2004,3.5,1,375073,26766.0
27830,"Bobby Jones, Stroke of Genius",Drama,2004,2.5,1,375104,24747.0
27831,Layer Cake,Crime|Drama|Thriller,2004,3.82,19,375912,4836.0
27834,"Return, The",Drama,2003,4.33,3,376968,11190.0
27837,Flight of the Phoenix,Action|Adventure,2004,2.88,4,377062,11866.0
27838,Mean Creek,Drama|Thriller,2004,3.75,2,377091,12281.0
27839,"Ring Two, The",Drama|Horror|Mystery|Thriller,2005,2.3,5,377109,10320.0
27846,"Corporation, The",Documentary,2003,3.9,10,379225,11420.0
27850,"Yes Men, The",Documentary,2003,3.75,2,379593,3396.0
27865,Azumi,Action|Adventure|Drama|Thriller,2003,2.75,2,384819,5889.0
27866,In My Father's Den,Drama,2004,3.5,1,385017,1126.0
27869,Tae Guk Gi: The Brotherhood of War,Action|Drama|War,2004,4.5,1,386064,11658.0
27873,Metallica: Some Kind of Monster,Documentary,2004,3.17,3,387412,11401.0
27878,Born into Brothels,Documentary,2004,3.88,4,388789,1392.0
27879,DiG!,Documentary,2004,4.12,4,388888,1843.0
27882,Riding Giants,Documentary,2004,4.0,4,389326,291.0
27899,What the #$*! Do We Know!?,Comedy|Documentary|Drama,2004,2.75,2,399877,8357.0
27904,"Scanner Darkly, A",Animation|Drama|Mystery|Sci-Fi|Thriller,2006,3.61,22,405296,3509.0
