movieId,imdbId,title,genres
2226,280760,Igby Goes Down (2002),Comedy|Drama
7716,106315,Aspen Extreme (1993),Action
8258,99128,Betsy's Wedding (1990),Comedy
2704,103924,Captain Ron (1992),Adventure|Comedy
5847,99512,Ernest Goes to Jail (1990),Comedy
2705,101821,Ernest Scared Stupid (1991),Comedy
4111,77681,"Hills Have Eyes, The (1977)",Horror
2706,107212,Indian Summer (1993),Comedy|Drama
6634,70350,"Mack, The (1973)",Crime
9028,110557,Monkey Trouble (1994),Children|Comedy
9029,100666,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi
9030,103003,Suburban Commando (1991),Comedy|Sci-Fi
8259,39111,"Yearling, The (1946)",Children|Drama
8260,48281,"Ladykillers, The (1955)",Comedy|Crime
6345,44829,"Lavender Hill Mob, The (1951)",Comedy|Crime
8261,44876,"Man in the White Suit, The (1951)",Comedy|Sci-Fi
5572,292542,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama
1200,250258,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
5387,308208,Ballistic: Ecks vs. Sever (2002),Action|Thriller
5590,280460,"Banger Sisters, The (2002)",Comedy|Drama
4965,240510,"Four Feathers, The (2002)",Adventure|War
5388,280380,Trapped (2002),Action|Thriller
8597,283832,8 Women (2002),Comedy|Crime|Musical|Mystery
9463,274497,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance
5389,245171,Invincible (2001),Drama
2044,274812,Secretary (2002),Comedy|Drama|Romance
762,245429,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
4163,326306,"Trials of Henry Kissinger, The (2002)",Documentary
870,256415,Sweet Home Alabama (2002),Comedy|Romance
3747,290095,"Tuxedo, The (2002)",Action|Comedy
7533,179098,Moonlight Mile (2002),Drama|Romance
3275,281364,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller
8262,298388,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical
1848,289765,Red Dragon (2002),Crime|Mystery|Thriller
2227,280491,Bloody Sunday (2002),Drama
7534,246677,Heaven (2002),Drama
7535,265307,"Man from Elysian Fields, The (2001)",Drama
7536,271259,Welcome to Collinwood (2002),Comedy|Crime
5087,101898,Flirting (1991),Drama
6429,58379,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi
4112,197521,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi
5143,95895,Powaqqatsi (1988),Documentary
3252,35211,"Pride of the Yankees, The (1942)",Drama
5390,98575,Valmont (1989),Drama|Romance
8263,51554,Horror of Dracula (Dracula) (1958),Horror
4113,86373,Strange Brew (1983),Comedy
8515,58230,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War
8931,99581,Flashback (1990),Action|Adventure|Comedy|Crime|Drama
7537,276816,Below (2002),Horror
6635,297037,Brown Sugar (2002),Romance
5283,211465,Knockaround Guys (2002),Action|Comedy|Crime
5391,292644,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller
6219,283084,Tuck Everlasting (2002),Drama|Fantasy
5392,283139,White Oleander (2002),Drama
1201,310793,Bowling for Columbine (2002),Documentary
5582,328962,Comedian (2002),Comedy|Documentary
2955,313487,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy
2045,272338,Punch-Drunk Love (2002),Comedy|Drama|Romance
7717,291502,Swept Away (2002),Comedy|Romance
7538,227984,Formula 51 (2001),Action|Comedy|Crime|Thriller
1202,298130,"Ring, The (2002)",Horror|Mystery|Thriller
5393,298744,Auto Focus (2002),Crime|Drama
2228,252480,"Grey Zone, The (2001)",Drama
5394,145937,Naqoyqatsi (2002),Documentary
7539,296166,Real Women Have Curves (2002),Comedy|Drama
7540,212604,Tully (2000),Drama
9031,101453,Billy Bathgate (1991),Crime|Drama
3185,95327,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
1849,76666,Saturday Night Fever (1977),Comedy|Drama|Romance
8264,86361,Staying Alive (1983),Comedy|Drama|Musical
6636,81696,Urban Cowboy (1980),Drama
4966,80031,Tom Horn (1980),Western
7759,81693,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi
8629,81764,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi
7100,81964,...All the Marbles (1981),Comedy|Drama
6986,81974,Absence of Malice (1981),Drama|Romance
5807,82045,Banana Joe (1981),Comedy
2956,82085,Blow Out (1981),Mystery|Thriller
9464,85327,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy
6346,82200,Continental Divide (1981),Comedy|Romance
9465,82353,"Eyewitness (Janitor, The) (1981)",Thriller
6637,77533,Faces of Death (1978),Documentary|Horror
6638,121261,Faces of Death 3 (1985),Documentary|Horror
9466,82370,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance
9467,82382,First Monday in October (1981),Comedy|Drama
6347,82405,"Four Seasons, The (1981)",Comedy|Drama
281,82431,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi
2229,82432,Gallipoli (1981),Drama|War
4114,82449,Ghost Story (1981),Drama|Horror
7760,82477,Gregory's Girl (1981),Comedy|Romance
8265,82498,Happy Birthday to Me (1981),Horror|Mystery
282,82677,Looker (1981),Drama|Horror|Sci-Fi|Thriller
8899,82755,Teddy Bear (Mis) (1981),Comedy|Crime
9032,82763,Modern Problems (1981),Comedy|Fantasy
8266,82782,My Bloody Valentine (1981),Drama|Horror|Thriller
5395,82783,My Dinner with André (1981),Drama
8516,82801,Neighbors (1981),Comedy
7761,82910,Piranha II: The Spawning (1981),Horror|Sci-Fi
7297,82926,Polyester (1981),Comedy
1126,82949,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
6037,288477,Ghost Ship (2002),Horror
1850,322802,Jackass: The Movie (2002),Action|Comedy|Documentary
8555,259484,Paid in Full (2002),Action|Drama
7718,270707,"Truth About Charlie, The (2002)",Mystery|Thriller
5088,286261,All or Nothing (2002),Drama
2124,120679,Frida (2002),Drama|Romance
4164,299117,Roger Dodger (2002),Comedy|Drama
1881,61452,Casino Royale (1967),Action|Adventure|Comedy
8630,87075,"Company of Wolves, The (1984)",Fantasy|Horror
8267,53804,Exodus (1960),Drama|Romance|War
8268,60921,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War
8269,58756,"World of Henry Orient, The (1964)",Comedy
3649,297181,I Spy (2002),Action|Adventure|Comedy|Crime
5494,304669,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance
5396,280665,Femme Fatale (2002),Crime|Thriller
2771,298203,8 Mile (2002),Drama
3558,297884,Far from Heaven (2002),Drama|Romance
763,295297,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
7541,273435,Ararat (2002),Drama|War
5397,313196,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance
6151,314725,Standing in the Shadows of Motown (2002),Documentary|Musical
8270,42895,Rio Grande (1950),Romance|Western
8900,118735,Blackrock (1997),Drama|Thriller
7542,263734,Men with Brooms (2002),Comedy|Drama|Romance
6220,280609,Dog Soldiers (2002),Action|Horror
8271,51745,Houseboat (1958),Comedy|Romance
6739,102368,Madame Bovary (1991),Drama
8776,99669,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama
8777,99266,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama
849,102782,Return to the Blue Lagoon (1991),Adventure|Romance
850,103112,Toy Soldiers (1991),Action|Drama
5089,82970,Ragtime (1981),Drama
9468,81427,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy
6221,81455,Scanners (1981),Horror|Sci-Fi|Thriller
9469,83089,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance
8272,83163,Take This Job and Shove It (1981),Comedy
3559,83190,Thief (1981),Crime|Drama|Thriller
851,246460,Die Another Day (2002),Action|Adventure|Thriller
4967,283530,The Emperor's Club (2002),Drama
3650,293815,Friday After Next (2002),Comedy
8273,295238,Personal Velocity (2002),Drama
6363,258068,"Quiet American, The (2002)",Drama|Thriller|War
3186,287467,Talk to Her (Hable con Ella) (2002),Drama|Romance
4968,271263,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical
7543,283160,Extreme Ops (2002),Action|Adventure|Crime|Thriller
4482,307479,Solaris (2002),Drama|Romance|Sci-Fi
2751,133240,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
6639,283632,They (2002),Horror|Thriller
6348,103959,Chopper Chicks in Zombietown (1989),Comedy|Horror
4277,118767,Brother (Brat) (1997),Crime|Drama
4278,90368,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance
852,279064,Elling (2001),Comedy|Drama
853,77713,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller
854,110308,"Last Seduction, The (1994)",Crime|Drama|Thriller
7544,213121,New Waterford Girl (1999),Comedy
4969,58777,Zulu (1964),Action|Drama|War
3651,289848,Analyze That (2002),Comedy|Crime
9556,262396,Empire (2002),Crime|Drama
855,268126,Adaptation (2002),Comedy|Drama|Romance
1203,238380,Equilibrium (2002),Action|Sci-Fi|Thriller
5518,290329,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror
4279,83271,Hit the Bank (Vabank) (1981),Comedy|Crime
7762,83284,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
283,83557,Android (1982),Sci-Fi
9470,80393,Attila (Attila Flagello di Dio) (1982),Action
6711,83629,"Beast Within, The (1982)",Horror
6640,83642,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance
9471,83686,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance
2772,83702,Burden of Dreams (1982),Documentary
6349,83806,Deathtrap (1982),Comedy|Crime|Mystery|Thriller
5171,303933,Drumline (2002),Comedy|Drama|Musical|Romance
4502,302640,"Hot Chick, The (2002)",Comedy
871,252076,Maid in Manhattan (2002),Comedy|Romance
1204,253754,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
2230,257360,About Schmidt (2002),Comedy|Drama
4970,298856,Evelyn (2002),Drama
5618,220580,Intact (Intacto) (2001),Thriller
6995,300214,Morvern Callar (2002),Drama
764,167261,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
9566,245929,Devils on the Doorstep (Guizi lai le) (2000),Drama|War
3187,307901,25th Hour (2002),Crime|Drama
2231,168786,Antwone Fisher (2002),Drama
856,217505,Gangs of New York (2002),Crime|Drama
872,313737,Two Weeks Notice (2002),Comedy|Romance
4838,272207,Narc (2002),Crime|Drama|Thriller
9033,99160,Blue Steel (1990),Action|Thriller
857,106453,Body of Evidence (1993),Drama|Thriller
8274,54743,"Children's Hour, The (1961)",Drama
858,75968,"Duellists, The (1977)",Action|War
7545,100143,Miami Blues (1990),Comedy|Crime|Drama
4848,110613,My Girl 2 (1994),Comedy|Drama|Romance
4849,102492,My Girl (1991),Comedy|Drama|Romance
1044,96283,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
7298,33152,"Thief of Bagdad, The (1940)",Adventure|Fantasy
9472,49934,War and Peace (1956),Drama|Romance|War
7101,50147,Attack of the Crab Monsters (1957),Horror|Sci-Fi
6931,71222,Black Christmas (1974),Horror|Mystery|Thriller
7299,73115,"Story of O, The (Histoire d'O) (1975)",Drama|Romance
8091,68575,Fat City (1972),Drama
859,91814,Quicksilver (1986),Drama
765,264464,Catch Me If You Can (2002),Crime|Drama
9473,255477,Pinocchio (2002),Children|Comedy|Fantasy
766,299658,Chicago (2002),Comedy|Crime|Drama|Musical
4850,274558,"Hours, The (2002)",Drama|Romance
5153,290210,Max (2002),Drama
7546,309912,Nicholas Nickleby (2002),Drama|Romance
1205,253474,"Pianist, The (2002)",Drama|War
5398,119273,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi
860,85794,"King of Comedy, The (1983)",Comedy|Drama
5399,282698,Love Liza (2002),Drama
4503,290538,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
5172,330069,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary
3652,305711,Just Married (2003),Comedy|Romance
9567,246498,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller
4234,295289,"Guy Thing, A (2003)",Comedy|Romance
5871,257568,Kangaroo Jack (2003),Action|Comedy
3653,271668,National Security (2003),Action|Comedy
1146,317248,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
8275,26056,Alice Adams (1935),Comedy|Drama
7102,75675,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller
3253,103671,American Me (1992),Drama
6996,57869,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance
3254,106500,CB4 - The Movie (1993),Comedy
6152,101748,Dogfight (1991),Drama|Romance
4235,56023,Girls! Girls! Girls! (1962),Comedy|Musical
8276,52918,Imitation of Life (1959),Drama|Romance
7547,102500,Mystery Date (1991),Comedy
7300,29453,Pépé le Moko (1937),Crime|Drama|Romance
7548,89981,Secret Admirer (1985),Comedy|Romance
7549,88414,"Woman in Red, The (1984)",Comedy|Romance
5872,282209,Darkness Falls (2003),Horror|Thriller
5400,280653,Amen. (2002),Drama
8277,311320,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary
861,86978,Blind Date (1984),Horror|Thriller
4483,106833,Ethan Frome (1993),Drama
4165,70155,"Harder They Come, The (1973)",Action|Crime|Drama
7694,107079,Sugar Hill (1994),Drama
5873,326769,Biker Boyz (2003),Action|Crime|Drama
3068,309593,Final Destination 2 (2003),Horror|Thriller
3615,292506,"Recruit, The (2003)",Action|Thriller
4236,280720,"Guru, The (2002)",Comedy|Romance
5401,308514,Lost in La Mancha (2002),Documentary
7301,303361,May (2002),Drama|Horror
8092,49291,"Harder They Fall, The (1956)",Drama|Film-Noir
5402,160611,Ordinary Decent Criminal (2000),Comedy|Crime
9474,105622,Tokyo Decadence (Topâzu) (1992),Drama
7550,83943,Firefox (1982),Action|Sci-Fi|Thriller
6362,84112,"I, the Jury (1982)",Crime|Drama|Thriller
8278,84210,Kiss Me Goodbye (1982),Comedy
4836,84237,"Last Unicorn, The (1982)",Animation|Children|Fantasy
9568,84266,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action
7302,84329,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance
8279,84335,Missing (1982),Drama|Mystery|Thriller
3140,84352,Monty Python Live at the Hollywood Bowl (1982),Comedy
9475,84422,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War
9476,84469,Paradise (1982),Adventure|Romance
7551,84504,"Pirate Movie, The (1982)",Adventure|Comedy|Musical
8778,84555,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy
6350,84597,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary
7303,84628,Sunless (Sans Soleil) (1983),Documentary
3255,84633,Savannah Smiles (1982),Comedy
6443,84648,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical
8932,84777,Tenebre (1982),Horror|Mystery|Thriller
7552,84786,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy
1851,84814,Trail of the Pink Panther (1982),Comedy|Crime
8621,84854,Venom (1982),Horror|Thriller
8496,84899,White Dog (1982),Drama|Horror|Thriller
6641,84945,Zapped! (1982),Comedy|Sci-Fi
873,251127,How to Lose a Guy in 10 Days (2003),Comedy|Romance
1852,300471,Shanghai Knights (2003),Action|Adventure|Comedy
1853,287978,Daredevil (2003),Action|Crime
7368,283426,"Jungle Book 2, The (2003)",Animation|Children
7553,299458,All the Real Girls (2003),Drama|Romance
7554,302674,Gerry (2002),Adventure|Drama
8280,291579,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller
1854,106701,Dennis the Menace (1993),Comedy
4237,85248,"Black Stallion Returns, The (1983)",Adventure|Children
1855,78872,"Black Stallion, The (1979)",Adventure|Children|Drama
8281,59573,"Patch of Blue, A (1965)",Drama|Romance
8282,43961,"Red Badge of Courage, The (1951)",Drama|War
9477,57581,"Thrill of It All, The (1963)",Comedy
4178,53172,Pillow Talk (1959),Comedy|Musical|Romance
7304,74851,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi
4971,279331,Dark Blue (2003),Action|Crime|Drama|Thriller
5874,279111,Gods and Generals (2003),Action|Drama|War
4280,289992,"Life of David Gale, The (2003)",Crime|Drama|Thriller
3188,302886,Old School (2003),Comedy
5403,315543,Open Hearts (Elsker dig for evigt) (2002),Romance
3330,273982,Poolhall Junkies (2002),Comedy|Drama|Thriller
7555,324080,Stone Reader (2002),Documentary
6222,306685,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller
6740,278731,Spider (2002),Drama|Mystery
8283,91374,Lady Jane (1986),Drama|Romance
9478,287471,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance
4115,102303,Life Stinks (1991),Comedy
9034,107563,"Meteor Man, The (1993)",Comedy
7679,301429,Volcano High (Whasango) (2001),Action|Comedy
5209,305669,Bringing Down the House (2003),Comedy
4972,314353,Tears of the Sun (2003),Action|Drama|Thriller
3189,290673,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller
5404,298408,Laurel Canyon (2002),Drama
7556,161860,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama
5405,256359,"Safety of Objects, The (2001)",Drama
3190,286499,Bend It Like Beckham (2002),Comedy|Drama|Romance
4116,269347,"Hunted, The (2003)",Action|Drama|Thriller
6223,310357,Willard (2003),Drama|Horror|Thriller
7557,236640,Prozac Nation (2001),Drama
7008,283003,Spun (2001),Comedy|Crime|Drama
8284,55047,King of Kings (1961),Drama
8285,35417,"Talk of the Town, The (1942)",Comedy|Romance|Thriller
8286,60182,Born Free (1966),Adventure|Children|Drama
2103,75995,Equus (1977),Drama|Mystery
3560,99776,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War
9479,47030,"Glenn Miller Story, The (1953)",Drama
284,99699,Green Card (1990),Comedy|Drama|Romance
2773,52948,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
6741,86087,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance
2477,178868,Ringu (Ring) (1998),Horror|Mystery|Thriller
3561,96028,Salaam Bombay! (1988),Drama
8287,65054,Sweet Charity (1969),Comedy|Drama|Musical|Romance
4973,103036,Talent for the Game (1991),Drama
3654,285462,Boat Trip (2003),Comedy
5139,285531,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
4851,323642,Piglet's Big Movie (2003),Animation|Children
5173,264150,View from the Top (2003),Comedy|Romance
6351,28597,"Awful Truth, The (1937)",Comedy|Romance
7009,264395,Basic (2003),Drama|Thriller|War
5406,298814,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
6642,325537,Head of State (2003),Comedy
874,286788,What a Girl Wants (2003),Comedy|Drama|Romance
9035,283897,Assassination Tango (2002),Drama|Thriller
7558,316188,Raising Victor Vargas (2002),Comedy|Drama|Romance
7559,334416,Stevie (2002),Documentary
3562,100998,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy
3748,70460,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance
8288,42593,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
4974,281820,"Good Thief, The (2002)",Crime|Drama
7560,266465,"Man Apart, A (2003)",Action|Crime|Drama|Thriller
2232,183649,Phone Booth (2002),Drama|Thriller
4117,275277,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
5407,304328,Levity (2003),Drama
6997,311519,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama
1206,305224,Anger Management (2003),Comedy
4166,280477,Better Luck Tomorrow (2002),Crime|Drama
8289,297144,Ghosts of the Abyss (2003),Documentary|IMAX
5808,251736,House of 1000 Corpses (2003),Horror
4852,300140,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
5408,245803,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
7561,323572,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy
3191,310281,"Mighty Wind, A (2003)",Comedy|Musical
1856,311289,Holes (2003),Adventure|Children|Comedy|Mystery
5848,328099,Malibu's Most Wanted (2003),Comedy|Crime
4975,301727,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary
1207,236027,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime
3563,67800,Straw Dogs (1971),Drama|Thriller
7763,50177,Beginning of the End (1957),Sci-Fi
3595,66769,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
3564,60390,Fahrenheit 451 (1966),Drama|Sci-Fi
5776,327920,I Am Trying to Break Your Heart (2002),Documentary
7562,91396,Legal Eagles (1986),Comedy|Crime|Romance
9036,95613,Memories of Me (1988),Comedy|Drama
3256,100611,Sibling Rivalry (1990),Comedy
7563,108442,Undercover Blues (1993),Comedy|Crime
7564,92214,Wildcats (1986),Comedy
6643,78504,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical
5140,102465,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama
8528,102849,Scenes from a Mall (1991),Comedy
5141,310910,Confidence (2003),Crime|Thriller
2957,309698,Identity (2003),Crime|Horror|Mystery|Thriller
5174,311110,It Runs in the Family (2003),Comedy|Drama
4118,342275,"Decade Under the Influence, A (2003)",Documentary
6742,252684,Manic (2001),Drama
5409,274711,People I Know (2002),Crime|Drama
3192,334405,Spellbound (2002),Documentary
5002,306841,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
767,290334,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
5410,290145,Blue Car (2002),Drama
5411,118926,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller
8290,317226,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama
6153,285861,Owning Mahowny (2003),Crime|Drama|Thriller
3655,317303,Daddy Day Care (2003),Children|Comedy
5175,301414,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama
5412,308878,"Shape of Things, The (2003)",Drama
8901,250067,"Trip, The (2002)",Comedy|Drama|Romance
7371,237993,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
1857,88915,"Chorus Line, A (1985)",Comedy|Drama|Musical
7695,86946,Beat Street (1984),Drama|Musical
7696,86999,Breakin' 2: Electric Boogaloo (1984),Musical
7565,86998,Breakin' (1984),Drama|Musical
1127,92067,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
8291,49314,High Society (1956),Comedy|Musical|Romance
1858,45963,Kiss Me Kate (1953),Comedy|Musical|Romance
768,234215,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
4167,309530,Down with Love (2003),Comedy|Romance
5519,281724,Cinemania (2002),Documentary
6154,283900,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
2958,347791,Pokémon Heroes (2003),Animation|Children
1208,315327,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
5875,314786,"In-Laws, The (2003)",Comedy
4119,304081,Gigantic (A Tale of Two Johns) (2002),Documentary
8292,286516,Respiro (2002),Comedy|Drama
875,266543,Finding Nemo (2003),Adventure|Animation|Children|Comedy
1209,317740,"Italian Job, The (2003)",Action|Crime
6224,295700,Wrong Turn (2003),Horror|Thriller
5284,342172,Capturing the Friedmans (2003),Documentary
8293,332639,Together (Han ni Zai Yiki) (2002),Drama
3331,322259,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
3193,298228,Whale Rider (2002),Drama
4976,60748,Nevada Smith (1966),Western
2104,101020,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller
8294,50972,Silk Stockings (1957),Musical
4120,69895,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller
8295,307197,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
3749,178022,Siam Sunset (1999),Comedy
6225,43067,Treasure Island (1950),Adventure|Children
8296,61170,"Walk, Don't Run (1966)",Comedy|Romance
7389,71143,Animals are Beautiful People (1974),Comedy|Documentary
6701,74281,Car Wash (1976),Comedy
5210,31225,Destry Rides Again (1939),Comedy|Western
9480,93267,Intervista (1987),Comedy|Drama
8933,104743,Live Wire (1992),Action
8297,59711,Shenandoah (1965),Drama|War|Western
7764,102603,Oscar (1991),Comedy|Crime|Mystery|Romance
5742,120142,"6th Man, The (Sixth Man, The) (1997)",Comedy
7765,66279,"Railway Children, The (1970)",Children|Drama
2233,65134,Two Mules for Sister Sara (1970),Comedy|War|Western
5211,43137,Winchester '73 (1950),Western
4281,19760,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
8298,37954,"Objective, Burma! (1945)",War
8517,108330,This Boy's Life (1993),Drama
1210,101410,Barton Fink (1991),Drama|Thriller
7566,103791,Belle époque (1992),Comedy|Romance
4977,59183,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
9481,53841,From the Terrace (1960),Drama
6694,51878,"Long, Hot Summer, The (1958)",Drama
6444,25456,Man of Aran (1934),Documentary
8299,100211,Music Box (1989),Drama
3066,57427,"Trial, The (Procès, Le) (1962)",Drama
4121,54428,"Unforgiven, The (1960)",Drama|Western
3722,119215,Good Burger (1997),Children|Comedy
7305,76240,Jubilee (1977),Drama
8093,102456,Mississippi Masala (1991),Drama|Romance
7766,102900,Shattered (1991),Mystery|Thriller
8300,36377,"Song of Bernadette, The (1943)",Drama
5154,62362,Thoroughly Modern Millie (1967),Comedy|Musical
4504,329028,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
5212,339034,From Justin to Kelly (2003),Musical|Romance
3656,329717,Hollywood Homicide (2003),Action|Crime|Drama
7567,318283,Alex and Emma (2003),Comedy|Drama|Romance
1045,289043,28 Days Later (2002),Action|Horror|Sci-Fi
1882,305357,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
9037,286635,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller
5090,71141,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
7568,106447,"Bodies, Rest & Motion (1993)",Drama|Romance
7767,56415,Ring of Terror (1962),Horror
8301,29808,You Only Live Once (1937),Crime|Film-Noir
9482,48947,Anastasia (1956),Drama
7569,103747,"Babe, The (1992)",Drama
5849,104926,Mr. Baseball (1992),Comedy|Romance
8302,45125,Scaramouche (1952),Adventure|Romance
8094,66402,Start the Revolution Without Me (1970),Comedy
6998,74811,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
7306,69495,"What's Up, Doc? (1972)",Comedy
769,286716,Hulk (2003),Action|Adventure|Sci-Fi
876,333780,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
3657,165982,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy
2234,181852,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
5142,324133,Swimming Pool (2003),Drama|Mystery|Thriller
770,325980,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
3069,311429,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
